"Dist Code","Year","State Code","State Name","Dist Name","RICE HARVEST PRICE (Rs per Quintal)","PADDY HARVEST PRICE (Rs per Quintal)","WHEAT HARVEST PRICE (Rs per Quintal)","SORGHUM HARVEST PRICE (Rs per Quintal)","PEARL MILLET HARVEST PRICE (Rs per Quintal)","MAIZE HARVEST PRICE (Rs per Quintal)","FINGER MILLET HARVEST PRICE (Rs per Quintal)","BARLEY HARVEST PRICE (Rs per Quintal)","CHICKPEA HARVEST PRICE (Rs per Quintal)","PIGEONPEA HARVEST PRICE (Rs per Quintal)","GROUNDNUT HARVEST PRICE (Rs per Quintal)","SEASMUM HARVEST PRICE (Rs per Quintal)","RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal)","CASTOR HARVEST PRICE (Rs per Quintal)","LINSEED HARVEST PRICE (Rs per Quintal)","SUGARCANE GUR HARVEST PRICE (Rs per Quintal)","COTTON KAPAS HARVEST PRICE (Rs per Quintal)"
"69","2001","5","Karnataka","Hassan","-1.0","463.0","-1.0","-1.0","-1.0","-1.0","331.0","-1.0","-1.0","-1.0","-1.0","2133.0","-1.0","1054.0","-1.0","-1.0","-1.0"
"69","2002","5","Karnataka","Hassan","-1.0","657.0","-1.0","-1.0","-1.0","-1.0","368.0","-1.0","-1.0","-1.0","-1.0","2338.0","-1.0","1269.0","-1.0","-1.0","-1.0"
"69","2003","5","Karnataka","Hassan","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","512.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"69","2004","5","Karnataka","Hassan","-1.0","538.0","-1.0","-1.0","-1.0","483.0","414.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"69","2005","5","Karnataka","Hassan","-1.0","652.0","-1.0","-1.0","-1.0","501.0","444.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"69","2006","5","Karnataka","Hassan","-1.0","492.0","-1.0","-1.0","-1.0","284.0","538.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","125.0","-1.0"
"69","2007","5","Karnataka","Hassan","-1.0","378.0","-1.0","-1.0","-1.0","-1.0","620.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","118.0","-1.0"
"69","2008","5","Karnataka","Hassan","-1.0","844.0","-1.0","-1.0","-1.0","772.0","800.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2508.0","-1.0","-1.0","-1.0"
"69","2009","5","Karnataka","Hassan","-1.0","1001.0","-1.0","-1.0","-1.0","822.0","866.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2375.0","-1.0","-1.0","-1.0"
"69","2010","5","Karnataka","Hassan","-1.0","1007.0","-1.0","-1.0","-1.0","1018.0","-1.0","-1.0","-1.0","-1.0","-1.0","3775.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"69","2011","5","Karnataka","Hassan","-1.0","998.0","-1.0","-1.0","-1.0","1119.0","941.0","-1.0","4500.0","-1.0","-1.0","4218.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"69","2012","5","Karnataka","Hassan","-1.0","1206.0","-1.0","-1.0","-1.0","1390.0","1795.0","-1.0","4837.0","-1.0","-1.0","7331.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"69","2013","5","Karnataka","Hassan","-1.0","1244.0","-1.0","-1.0","-1.0","1289.0","1619.0","-1.0","3350.0","-1.0","-1.0","7775.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"69","2014","5","Karnataka","Hassan","-1.0","1369.0","-1.0","-1.0","-1.0","1401.0","1695.0","-1.0","5338.0","-1.0","-1.0","7175.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"69","2015","5","Karnataka","Hassan","-1.0","1517.0","-1.0","-1.0","-1.0","1428.0","1465.0","-1.0","-1.0","-1.0","-1.0","7347.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"69","2016","5","Karnataka","Hassan","-1.0","1857.0","-1.0","-1.0","-1.0","1435.0","2938.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"70","1966","5","Karnataka","Shimoge","-1.0","67.6","-1.0","-1.0","-1.0","-1.0","60.4","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","81.7","197.5"
"70","1967","5","Karnataka","Shimoge","-1.0","71.0","-1.0","-1.0","-1.0","-1.0","80.5","-1.0","-1.0","-1.0","104.5","-1.0","-1.0","-1.0","-1.0","84.9","94.8"
"70","1968","5","Karnataka","Shimoge","-1.0","70.3","-1.0","-1.0","-1.0","-1.0","78.1","-1.0","-1.0","-1.0","97.2","-1.0","-1.0","-1.0","-1.0","121.6","89.8"
"70","1969","5","Karnataka","Shimoge","-1.0","55.2","-1.0","-1.0","-1.0","-1.0","68.4","-1.0","-1.0","-1.0","105.0","-1.0","-1.0","-1.0","-1.0","94.2","68.1"
"70","1970","5","Karnataka","Shimoge","-1.0","61.6","-1.0","-1.0","-1.0","-1.0","61.1","-1.0","-1.0","-1.0","118.1","-1.0","-1.0","-1.0","-1.0","76.7","285.4"
"70","1971","5","Karnataka","Shimoge","-1.0","70.2","-1.0","-1.0","-1.0","-1.0","70.6","-1.0","-1.0","-1.0","123.1","-1.0","-1.0","-1.0","-1.0","98.0","282.0"
"70","1972","5","Karnataka","Shimoge","-1.0","76.0","-1.0","76.0","-1.0","-1.0","83.0","-1.0","201.0","178.0","163.0","-1.0","-1.0","-1.0","-1.0","109.5","207.0"
"70","1973","5","Karnataka","Shimoge","-1.0","101.0","-1.0","88.0","-1.0","-1.0","114.0","-1.0","213.0","132.0","270.0","-1.0","-1.0","-1.0","-1.0","120.0","375.0"
"70","1974","5","Karnataka","Shimoge","-1.0","120.6","-1.0","147.3","-1.0","-1.0","161.6","-1.0","276.3","203.6","234.1","-1.0","-1.0","-1.0","-1.0","150.1","288.7"
"70","1975","5","Karnataka","Shimoge","-1.0","98.0","-1.0","63.2","-1.0","-1.0","83.3","-1.0","-1.0","129.8","104.5","-1.0","-1.0","-1.0","-1.0","150.0","252.5"
"70","1976","5","Karnataka","Shimoge","-1.0","99.6","-1.0","111.3","-1.0","-1.0","118.0","-1.0","-1.0","238.5","164.1","-1.0","-1.0","-1.0","-1.0","139.0","470.0"
"70","1977","5","Karnataka","Shimoge","-1.0","93.2","-1.0","73.6","-1.0","-1.0","93.6","-1.0","-1.0","253.8","236.8","-1.0","-1.0","-1.0","-1.0","140.0","391.8"
"70","1978","5","Karnataka","Shimoge","-1.0","96.8","-1.0","67.4","-1.0","-1.0","77.1","-1.0","-1.0","223.7","162.6","-1.0","-1.0","-1.0","-1.0","98.0","333.3"
"70","1979","5","Karnataka","Shimoge","-1.0","103.1","-1.0","89.3","-1.0","-1.0","83.1","-1.0","-1.0","273.5","225.8","-1.0","-1.0","-1.0","-1.0","145.5","431.6"
"70","1980","5","Karnataka","Shimoge","-1.0","120.3","-1.0","110.2","-1.0","-1.0","132.7","-1.0","-1.0","326.0","247.8","-1.0","-1.0","-1.0","-1.0","235.1","433.2"
"70","1981","5","Karnataka","Shimoge","-1.0","140.1","-1.0","145.0","-1.0","-1.0","-1.0","-1.0","-1.0","451.3","356.6","-1.0","-1.0","-1.0","-1.0","225.7","604.8"
"70","1982","5","Karnataka","Shimoge","-1.0","141.1","-1.0","160.5","-1.0","-1.0","128.7","-1.0","-1.0","360.0","325.0","-1.0","-1.0","-1.0","-1.0","198.6","-1.0"
"70","1983","5","Karnataka","Shimoge","-1.0","179.8","-1.0","196.8","-1.0","-1.0","152.9","-1.0","-1.0","511.1","311.5","-1.0","-1.0","-1.0","-1.0","183.0","397.0"
"70","1984","5","Karnataka","Shimoge","-1.0","154.5","-1.0","224.4","-1.0","-1.0","135.3","-1.0","-1.0","537.7","411.9","-1.0","-1.0","-1.0","-1.0","210.0","609.2"
"70","1985","5","Karnataka","Shimoge","-1.0","190.2","-1.0","224.6","-1.0","-1.0","-1.0","-1.0","-1.0","500.8","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"70","1986","5","Karnataka","Shimoge","-1.0","174.5","-1.0","259.5","116.0","-1.0","135.4","-1.0","-1.0","442.0","492.1","-1.0","-1.0","-1.0","-1.0","265.0","511.2"
"70","1987","5","Karnataka","Shimoge","-1.0","203.4","-1.0","234.7","-1.0","-1.0","-1.0","-1.0","-1.0","655.4","529.7","-1.0","-1.0","-1.0","-1.0","246.0","1046.9"
"70","1988","5","Karnataka","Shimoge","-1.0","241.0","-1.0","431.0","-1.0","-1.0","-1.0","-1.0","-1.0","495.0","400.0","-1.0","-1.0","-1.0","-1.0","280.0","1101.0"
"70","1989","5","Karnataka","Shimoge","-1.0","229.0","-1.0","262.0","-1.0","-1.0","-1.0","-1.0","-1.0","647.0","457.0","-1.0","-1.0","-1.0","-1.0","313.0","902.0"
"70","1990","5","Karnataka","Shimoge","-1.0","231.0","-1.0","245.0","-1.0","-1.0","-1.0","-1.0","720.0","1032.0","625.0","-1.0","-1.0","-1.0","-1.0","370.0","-1.0"
"70","1991","5","Karnataka","Shimoge","-1.0","329.0","-1.0","-1.0","-1.0","-1.0","235.0","-1.0","-1.0","-1.0","744.0","-1.0","-1.0","-1.0","-1.0","400.0","1740.0"
"70","1992","5","Karnataka","Shimoge","-1.0","319.0","-1.0","-1.0","-1.0","-1.0","282.0","-1.0","-1.0","744.0","808.0","-1.0","-1.0","-1.0","-1.0","-1.0","1372.0"
"70","1993","5","Karnataka","Shimoge","-1.0","322.0","-1.0","-1.0","221.0","232.0","-1.0","-1.0","965.0","878.0","700.0","-1.0","-1.0","-1.0","-1.0","540.0","-1.0"
"70","1994","5","Karnataka","Shimoge","-1.0","426.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1219.0","767.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"70","1995","5","Karnataka","Shimoge","-1.0","462.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1405.0","928.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"70","1996","5","Karnataka","Shimoge","-1.0","520.0","-1.0","475.0","-1.0","-1.0","359.0","-1.0","-1.0","1698.0","970.0","-1.0","-1.0","-1.0","-1.0","-1.0","1918.0"
"70","1997","5","Karnataka","Shimoge","-1.0","473.0","706.0","399.0","421.0","372.0","349.0","-1.0","1289.0","1531.0","941.0","1568.0","-1.0","1112.0","1257.0","-1.0","2131.0"
"70","1998","5","Karnataka","Shimoge","-1.0","539.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1601.0","1099.0","-1.0","-1.0","-1.0","-1.0","-1.0","2679.0"
"70","1999","5","Karnataka","Shimoge","-1.0","597.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1381.0","-1.0","-1.0","-1.0","-1.0","-1.0","2602.0"
"70","2000","5","Karnataka","Shimoge","-1.0","474.0","-1.0","-1.0","-1.0","422.0","-1.0","-1.0","-1.0","-1.0","1106.0","-1.0","-1.0","-1.0","929.0","-1.0","2922.0"
"70","2001","5","Karnataka","Shimoge","-1.0","542.0","-1.0","-1.0","-1.0","470.0","501.0","-1.0","-1.0","-1.0","970.0","-1.0","-1.0","-1.0","-1.0","-1.0","1865.0"
"70","2002","5","Karnataka","Shimoge","-1.0","587.0","-1.0","-1.0","-1.0","479.0","615.0","-1.0","-1.0","-1.0","1396.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"70","2003","5","Karnataka","Shimoge","-1.0","640.0","-1.0","-1.0","-1.0","494.0","-1.0","-1.0","-1.0","-1.0","1398.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"70","2004","5","Karnataka","Shimoge","-1.0","530.0","-1.0","-1.0","-1.0","512.0","551.0","-1.0","-1.0","-1.0","1654.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"70","2005","5","Karnataka","Shimoge","-1.0","560.0","-1.0","-1.0","-1.0","580.0","575.0","-1.0","-1.0","-1.0","1594.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"70","2006","5","Karnataka","Shimoge","-1.0","602.0","-1.0","-1.0","-1.0","660.0","529.0","-1.0","-1.0","-1.0","1663.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"70","2007","5","Karnataka","Shimoge","-1.0","696.0","-1.0","-1.0","-1.0","-1.0","874.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","105.0","4738.0"
"70","2008","5","Karnataka","Shimoge","-1.0","781.0","-1.0","-1.0","-1.0","847.0","859.0","-1.0","-1.0","-1.0","1951.0","-1.0","-1.0","2508.0","-1.0","150.0","2511.0"
"70","2009","5","Karnataka","Shimoge","-1.0","793.0","-1.0","-1.0","-1.0","758.0","860.0","-1.0","-1.0","-1.0","2035.0","-1.0","-1.0","2375.0","-1.0","-1.0","-1.0"
"70","2010","5","Karnataka","Shimoge","-1.0","1085.0","-1.0","-1.0","-1.0","879.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"70","2011","5","Karnataka","Shimoge","-1.0","1130.0","-1.0","-1.0","-1.0","1045.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"70","2012","5","Karnataka","Shimoge","-1.0","1412.0","-1.0","-1.0","-1.0","1300.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"70","2013","5","Karnataka","Shimoge","-1.0","1460.0","-1.0","-1.0","-1.0","1259.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"70","2014","5","Karnataka","Shimoge","-1.0","1170.0","-1.0","-1.0","-1.0","1189.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"70","2015","5","Karnataka","Shimoge","-1.0","-1.0","-1.0","-1.0","-1.0","1381.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"70","2016","5","Karnataka","Shimoge","-1.0","-1.0","-1.0","-1.0","-1.0","1555.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","1966","5","Karnataka","Chickmagalur","-1.0","57.1","-1.0","-1.0","-1.0","-1.0","73.4","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","70.0","-1.0"
"71","1967","5","Karnataka","Chickmagalur","-1.0","70.2","-1.0","-1.0","-1.0","-1.0","88.8","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","134.5","-1.0"
"71","1968","5","Karnataka","Chickmagalur","-1.0","61.6","-1.0","-1.0","-1.0","-1.0","72.5","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","168.8","-1.0"
"71","1969","5","Karnataka","Chickmagalur","-1.0","51.3","-1.0","-1.0","-1.0","-1.0","69.7","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","1970","5","Karnataka","Chickmagalur","-1.0","54.4","-1.0","-1.0","-1.0","-1.0","60.9","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","1971","5","Karnataka","Chickmagalur","-1.0","66.6","-1.0","-1.0","-1.0","-1.0","62.9","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","103.8","-1.0"
"71","1972","5","Karnataka","Chickmagalur","-1.0","76.8","-1.0","107.5","-1.0","-1.0","94.2","-1.0","-1.0","-1.0","-1.0","286.3","-1.0","210.6","-1.0","-1.0","-1.0"
"71","1973","5","Karnataka","Chickmagalur","-1.0","102.4","-1.0","115.9","-1.0","-1.0","116.4","-1.0","-1.0","-1.0","-1.0","284.6","-1.0","245.6","-1.0","-1.0","-1.0"
"71","1974","5","Karnataka","Chickmagalur","-1.0","118.3","-1.0","156.0","-1.0","-1.0","142.4","-1.0","-1.0","-1.0","-1.0","294.2","-1.0","273.5","-1.0","-1.0","-1.0"
"71","1975","5","Karnataka","Chickmagalur","-1.0","89.5","-1.0","101.5","-1.0","-1.0","75.8","-1.0","-1.0","-1.0","91.8","233.7","-1.0","106.4","-1.0","-1.0","-1.0"
"71","1976","5","Karnataka","Chickmagalur","-1.0","98.8","-1.0","124.9","-1.0","-1.0","126.3","-1.0","-1.0","-1.0","193.3","385.0","-1.0","160.4","-1.0","-1.0","-1.0"
"71","1977","5","Karnataka","Chickmagalur","-1.0","82.7","-1.0","82.1","-1.0","-1.0","87.8","-1.0","-1.0","-1.0","202.0","357.7","-1.0","230.6","-1.0","-1.0","-1.0"
"71","1978","5","Karnataka","Chickmagalur","-1.0","92.7","-1.0","84.4","-1.0","-1.0","84.2","-1.0","-1.0","-1.0","182.5","287.3","-1.0","176.3","-1.0","-1.0","-1.0"
"71","1979","5","Karnataka","Chickmagalur","-1.0","97.1","-1.0","88.4","-1.0","-1.0","85.8","-1.0","-1.0","-1.0","220.8","398.6","-1.0","196.0","-1.0","-1.0","-1.0"
"71","1980","5","Karnataka","Chickmagalur","-1.0","119.8","-1.0","115.3","-1.0","-1.0","129.1","-1.0","-1.0","-1.0","331.8","382.8","-1.0","527.0","-1.0","-1.0","-1.0"
"71","1981","5","Karnataka","Chickmagalur","-1.0","132.2","-1.0","112.9","-1.0","-1.0","119.9","-1.0","-1.0","-1.0","295.1","520.1","-1.0","524.5","-1.0","-1.0","-1.0"
"71","1982","5","Karnataka","Chickmagalur","-1.0","134.3","-1.0","115.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","291.1","486.7","-1.0","523.8","-1.0","-1.0","-1.0"
"71","1983","5","Karnataka","Chickmagalur","-1.0","-1.0","-1.0","141.7","133.0","146.0","-1.0","-1.0","-1.0","-1.0","459.0","619.0","-1.0","348.0","-1.0","-1.0","-1.0"
"71","1984","5","Karnataka","Chickmagalur","-1.0","175.1","-1.0","-1.0","-1.0","166.5","146.9","-1.0","-1.0","-1.0","474.0","720.7","549.0","463.0","-1.0","-1.0","420.0"
"71","1985","5","Karnataka","Chickmagalur","-1.0","195.0","-1.0","165.0","154.4","215.0","167.1","-1.0","-1.0","-1.0","450.0","641.0","571.7","305.0","-1.0","-1.0","-1.0"
"71","1986","5","Karnataka","Chickmagalur","-1.0","174.0","-1.0","149.3","-1.0","-1.0","149.5","-1.0","-1.0","-1.0","388.0","-1.0","-1.0","378.0","-1.0","-1.0","-1.0"
"71","1987","5","Karnataka","Chickmagalur","-1.0","197.0","-1.0","156.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","547.0","994.0","-1.0","625.0","-1.0","161.0","-1.0"
"71","1988","5","Karnataka","Chickmagalur","-1.0","240.0","-1.0","202.0","-1.0","-1.0","202.0","-1.0","-1.0","-1.0","535.0","1035.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","1989","5","Karnataka","Chickmagalur","-1.0","230.0","-1.0","225.0","-1.0","-1.0","210.0","-1.0","823.0","-1.0","532.0","1130.0","-1.0","454.0","-1.0","-1.0","-1.0"
"71","1990","5","Karnataka","Chickmagalur","-1.0","250.0","-1.0","240.0","-1.0","-1.0","215.0","-1.0","-1.0","-1.0","545.0","1190.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","1991","5","Karnataka","Chickmagalur","-1.0","310.0","-1.0","268.0","-1.0","-1.0","225.0","-1.0","-1.0","-1.0","751.0","1192.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","1992","5","Karnataka","Chickmagalur","-1.0","337.0","-1.0","326.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","946.0","1240.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","1993","5","Karnataka","Chickmagalur","-1.0","331.0","-1.0","285.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","823.0","1204.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","1994","5","Karnataka","Chickmagalur","-1.0","437.0","-1.0","422.0","-1.0","-1.0","302.0","-1.0","-1.0","-1.0","1264.0","1481.0","1105.0","-1.0","-1.0","-1.0","-1.0"
"71","1995","5","Karnataka","Chickmagalur","-1.0","456.0","-1.0","451.0","-1.0","-1.0","358.0","-1.0","-1.0","-1.0","1129.0","1624.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","1996","5","Karnataka","Chickmagalur","-1.0","487.0","-1.0","417.0","-1.0","-1.0","330.0","-1.0","1198.0","-1.0","1143.0","1574.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","1997","5","Karnataka","Chickmagalur","-1.0","472.0","706.0","399.0","421.0","372.0","349.0","-1.0","1631.0","1531.0","1185.0","1329.0","-1.0","1112.0","1257.0","-1.0","1887.0"
"71","1998","5","Karnataka","Chickmagalur","-1.0","522.0","-1.0","436.0","-1.0","-1.0","-1.0","-1.0","1696.0","-1.0","1259.0","1904.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","1999","5","Karnataka","Chickmagalur","-1.0","526.0","-1.0","430.0","-1.0","-1.0","450.0","-1.0","1308.0","-1.0","1041.0","2349.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","2000","5","Karnataka","Chickmagalur","-1.0","462.0","-1.0","458.0","489.0","-1.0","435.0","-1.0","-1.0","1259.0","868.0","2356.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","2001","5","Karnataka","Chickmagalur","-1.0","549.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1078.0","1303.0","-1.0","-1.0","-1.0","-1.0","3541.0"
"71","2002","5","Karnataka","Chickmagalur","-1.0","699.0","-1.0","499.0","-1.0","-1.0","-1.0","-1.0","1948.0","-1.0","1054.0","1333.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","2003","5","Karnataka","Chickmagalur","-1.0","616.0","-1.0","554.0","-1.0","-1.0","521.0","-1.0","2234.0","-1.0","1821.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","2004","5","Karnataka","Chickmagalur","-1.0","579.0","-1.0","572.0","-1.0","-1.0","480.0","-1.0","1897.0","-1.0","1520.0","2386.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","2005","5","Karnataka","Chickmagalur","-1.0","640.0","-1.0","606.0","-1.0","-1.0","536.0","-1.0","1832.0","-1.0","1622.0","2476.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","2006","5","Karnataka","Chickmagalur","-1.0","581.0","-1.0","513.0","-1.0","-1.0","600.0","-1.0","1572.0","-1.0","1530.0","1822.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","2007","5","Karnataka","Chickmagalur","-1.0","840.0","-1.0","670.0","-1.0","-1.0","-1.0","-1.0","2015.0","-1.0","1811.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","2008","5","Karnataka","Chickmagalur","-1.0","945.0","-1.0","769.0","-1.0","765.0","751.0","-1.0","2105.0","-1.0","2251.0","3781.0","-1.0","2508.0","-1.0","-1.0","-1.0"
"71","2009","5","Karnataka","Chickmagalur","-1.0","945.0","-1.0","-1.0","-1.0","1005.0","751.0","-1.0","2153.0","-1.0","2208.0","3781.0","-1.0","2375.0","-1.0","-1.0","-1.0"
"71","2010","5","Karnataka","Chickmagalur","-1.0","994.0","-1.0","2067.0","-1.0","936.0","-1.0","-1.0","2213.0","-1.0","2752.0","4750.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","2011","5","Karnataka","Chickmagalur","-1.0","924.0","-1.0","-1.0","-1.0","980.0","632.0","-1.0","3561.0","-1.0","2711.0","3920.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","2012","5","Karnataka","Chickmagalur","-1.0","1131.0","-1.0","-1.0","-1.0","1243.0","1588.0","-1.0","3205.0","-1.0","4041.0","6337.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","2013","5","Karnataka","Chickmagalur","-1.0","1251.0","-1.0","-1.0","-1.0","1305.0","1537.0","-1.0","2814.0","-1.0","3633.0","8315.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","2014","5","Karnataka","Chickmagalur","-1.0","1192.0","-1.0","-1.0","-1.0","1106.0","1483.0","-1.0","3414.0","-1.0","3221.0","8294.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","2015","5","Karnataka","Chickmagalur","-1.0","1508.0","-1.0","1900.0","-1.0","1396.0","1397.0","-1.0","-1.0","-1.0","3817.0","5308.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"71","2016","5","Karnataka","Chickmagalur","-1.0","2519.0","-1.0","2379.0","-1.0","1458.0","2183.0","-1.0","5848.0","-1.0","4247.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"72","1966","5","Karnataka","Chitradurga","-1.0","70.1","-1.0","65.8","-1.0","-1.0","71.3","-1.0","142.9","107.5","-1.0","138.8","-1.0","114.3","-1.0","70.0","181.5"
"72","1967","5","Karnataka","Chitradurga","-1.0","69.7","-1.0","76.8","-1.0","-1.0","79.8","-1.0","-1.0","96.0","121.9","256.8","-1.0","58.1","-1.0","90.6","181.8"
"72","1968","5","Karnataka","Chitradurga","-1.0","76.3","-1.0","74.7","-1.0","-1.0","74.5","-1.0","-1.0","62.4","107.7","95.3","-1.0","104.0","-1.0","-1.0","166.2"
"72","1969","5","Karnataka","Chitradurga","-1.0","61.4","-1.0","63.1","-1.0","-1.0","66.6","-1.0","-1.0","75.2","134.8","167.9","-1.0","90.6","-1.0","38.9","169.0"
"72","1970","5","Karnataka","Chitradurga","-1.0","67.3","-1.0","64.3","-1.0","-1.0","57.1","-1.0","-1.0","70.6","145.4","195.9","158.7","122.5","-1.0","108.8","312.3"
"72","1971","5","Karnataka","Chitradurga","-1.0","70.5","-1.0","68.9","-1.0","-1.0","66.1","-1.0","-1.0","101.5","120.7","202.7","166.2","113.9","-1.0","92.4","205.3"
"72","1972","5","Karnataka","Chitradurga","-1.0","95.1","-1.0","93.0","92.4","-1.0","89.0","-1.0","225.0","179.0","189.2","224.9","-1.0","208.7","-1.0","123.3","217.4"
"72","1973","5","Karnataka","Chitradurga","-1.0","104.9","-1.0","127.3","107.6","-1.0","117.4","-1.0","211.5","137.5","247.4","340.4","-1.0","276.9","-1.0","122.5","397.0"
"72","1974","5","Karnataka","Chitradurga","-1.0","127.1","-1.0","138.6","159.9","-1.0","148.6","-1.0","182.1","184.7","239.3","324.9","-1.0","-1.0","-1.0","134.0","303.3"
"72","1975","5","Karnataka","Chitradurga","-1.0","111.0","-1.0","89.2","73.1","71.7","58.4","-1.0","138.3","92.7","151.5","297.3","305.0","151.3","-1.0","135.0","267.4"
"72","1976","5","Karnataka","Chitradurga","-1.0","114.4","-1.0","137.3","108.6","108.1","125.7","-1.0","194.2","191.1","248.3","-1.0","250.0","150.6","-1.0","105.0","388.8"
"72","1977","5","Karnataka","Chitradurga","-1.0","100.8","-1.0","75.8","81.6","93.3","79.9","-1.0","207.4","249.9","194.2","357.3","329.4","216.2","-1.0","148.0","279.1"
"72","1978","5","Karnataka","Chitradurga","-1.0","93.0","-1.0","76.7","83.8","90.6","79.0","-1.0","203.0","242.1","192.7","313.8","298.5","165.2","-1.0","101.0","287.8"
"72","1979","5","Karnataka","Chitradurga","-1.0","102.4","-1.0","95.2","81.6","96.8","92.8","-1.0","265.6","250.3","293.0","483.4","294.2","237.5","-1.0","136.7","3603.0"
