HH_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	MONTH	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	HH_WEIGHT_MS	HH_WEIGHT_FOR_COUNTRY_MS	HH_WEIGHT_FOR_STATE_MS	HH_NON_RESPONSE_MS	HH_NON_RESPONSE_FOR_COUNTRY_MS	HH_NON_RESPONSE_FOR_STATE_MS	AGE_GROUP	OCCUPATION_GROUP	EDUCATION_GROUP	GENDER_GROUP	SIZE_GROUP	TOTAL_INCOME	INCOME_OF_ALL_MEMBERS_FROM_ALL_SOURCES	INCOME_OF_ALL_MEMBERS_FROM_WAGES	INCOME_OF_ALL_MEMBERS_FROM_PENSION	INCOME_OF_ALL_MEMBERS_FROM_DIVIDEND	INCOME_OF_ALL_MEMBERS_FROM_INTEREST	INCOME_OF_HOUSEHOLD_FROM_ALL_SOURCES	INCOME_OF_HOUSEHOLD_FROM_RENT	INCOME_OF_HOUSEHOLD_FROM_SELF_PRODUCTION	INCOME_OF_HOUSEHOLD_FROM_PRIVATE_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_GOVERNMENT_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_BUSINESS_PROFIT	INCOME_OF_HOUSEHOLD_FROM_SALE_OF_ASSET	INCOME_OF_HOUSEHOLD_FROM_GAMBLING
46941690	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Grown-up - dominant	Retired/Aged	Matriculates majority household	Balanced	2 Members	15000	15000	0	15000	0	0	0	0	0	0	0	0	0	0
89797713	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Grown-up - dominant	Wage Labourers	Matriculates majority household	Balanced	2 Members	4200	4200	4200	0	0	0	0	0	0	0	0	0	0	0
81517042	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Grown-up - dominant	Small/Marginal Farmers	Households of some literates	Balanced	2 Members	4800	4800	4800	0	0	0	0	0	0	0	0	0	0	0
20732540	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Grown-up - dominant	Wage Labourers	Matriculates majority household	Balanced	2 Members	4700	4700	4700	0	0	0	0	0	0	0	0	0	0	0
48952662	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Grown-up - dominant	Legislators/Social Workers/Activists	Graduates majority household	Balanced	2 Members	10000	10000	10000	0	0	0	0	0	0	0	0	0	0	0
96270261	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Grown-up - dominant	Small/Marginal Farmers	Households of some literates	Balanced	2 Members	3600	3600	3600	0	0	0	0	0	0	0	0	0	0	0
73951751	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Grown-up - dominant	Wage Labourers	All Matriculates household	Only Males	1 Member	4000	4000	4000	0	0	0	0	0	0	0	0	0	0	0
77253702	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Grown-up - dominant	Small/Marginal Farmers	Matriculates majority household	Balanced	2 Members	4500	4500	4500	0	0	0	0	0	0	0	0	0	0	0
28335676	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Grown-up - dominant	Small/Marginal Farmers	Households of some literates	Balanced	2 Members	4200	4200	4200	0	0	0	0	0	0	0	0	0	0	0
85797593	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2015	Jun 2015	Non-Response	Could not be executed	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
64875652	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Balanced households with no Seniors	White-collar Clerical Employees	Graduates majority household	Balanced	4 Members	20000	20000	20000	0	0	0	0	0	0	0	0	0	0	0
89021983	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2015	Jun 2015	Non-Response	Could not be executed	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
15495228	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2015	Jun 2015	Non-Response	Household not found	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
49878796	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Youngsters - dominant	Small/Marginal Farmers	Households of some literates	Male Majority	5 Members	23000	23000	23000	0	0	0	0	0	0	0	0	0	0	0
16077441	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Balanced	2 Members	12000	12000	12000	0	0	0	0	0	0	0	0	0	0	0
16769850	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Grown-up - dominant	Small/Marginal Farmers	Households of some literates	Balanced	2 Members	12000	12000	12000	0	0	0	0	0	0	0	0	0	0	0
40948808	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2015	Jun 2015	Non-Response	Not accepted	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
14914509	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2015	Jun 2015	Non-Response	Household not found	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
24693756	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2015	Jun 2015	Non-Response	Household not found	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
48539207	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2015	Jun 2015	Non-Response	Household not found	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
10509936	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2015	Jun 2015	Non-Response	Household not found	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
21361242	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2015	Jun 2015	Non-Response	Could not be executed	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
32854393	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Grown-up - dominant	Agricultural Labourers	Households of all illiterates	Balanced	2 Members	4200	4100	4100	0	0	0	100	0	0	0	100	0	0	0
11246470	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Grown-up - dominant	Small/Marginal Farmers	Households of all illiterates	Balanced	2 Members	6200	6200	6200	0	0	0	0	0	0	0	0	0	0	0
78051713	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Balanced households with no Seniors	Small/Marginal Farmers	Households of all illiterates	Balanced	2 Members	6600	6600	6600	0	0	0	0	0	0	0	0	0	0	0
19981059	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2015	Jun 2015	Non-Response	Could not be executed	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
18748948	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2015	Jun 2015	Non-Response	Could not be executed	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
50347572	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2015	Jun 2015	Non-Response	Could not be executed	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
25212043	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2015	Jun 2015	Non-Response	Refused	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
56337414	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2015	Jun 2015	Non-Response	Refused	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
57708966	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Youngsters - dominant	Entrepreneurs	Graduates majority household	Female Majority	5 Members	6000	0	0	0	0	0	6000	0	0	0	0	6000	0	0
93954495	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2015	Jun 2015	Non-Response	Refused	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
63713243	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2015	Jun 2015	Non-Response	Refused	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
10479571	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2015	Jun 2015	Non-Response	Refused	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
64652740	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Balanced households with Seniors	Small/Marginal Farmers	Households of some literates	Balanced	8-10 Members	13000	13000	13000	0	0	0	0	0	0	0	0	0	0	0
88592621	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2015	Jun 2015	Non-Response	Refused	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
29400520	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2015	Jun 2015	Non-Response	Refused	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
31853891	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2015	Jun 2015	Non-Response	Refused	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
15536490	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Grown-up - dominant	Small/Marginal Farmers	Graduates majority household	Balanced	2 Members	9000	9000	9000	0	0	0	0	0	0	0	0	0	0	0
78923660	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2015	Jun 2015	Non-Response	Household not found	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
24158372	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2015	Jun 2015	Accepted	No Failure	4490.721002	4490.721002	4490.721002	1.458824	1.458824	1.458824	Grown-up - dominant	Small/Marginal Farmers	Graduates majority household	Balanced	2 Members	8700	8700	8700	0	0	0	0	0	0	0	0	0	0	0
