HH_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	MONTH	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	HH_WEIGHT_MS	HH_WEIGHT_FOR_COUNTRY_MS	HH_WEIGHT_FOR_STATE_MS	HH_NON_RESPONSE_MS	HH_NON_RESPONSE_FOR_COUNTRY_MS	HH_NON_RESPONSE_FOR_STATE_MS	AGE_GROUP	OCCUPATION_GROUP	EDUCATION_GROUP	GENDER_GROUP	SIZE_GROUP	TOTAL_INCOME	INCOME_OF_ALL_MEMBERS_FROM_ALL_SOURCES	INCOME_OF_ALL_MEMBERS_FROM_WAGES	INCOME_OF_ALL_MEMBERS_FROM_PENSION	INCOME_OF_ALL_MEMBERS_FROM_DIVIDEND	INCOME_OF_ALL_MEMBERS_FROM_INTEREST	INCOME_OF_HOUSEHOLD_FROM_ALL_SOURCES	INCOME_OF_HOUSEHOLD_FROM_RENT	INCOME_OF_HOUSEHOLD_FROM_SELF_PRODUCTION	INCOME_OF_HOUSEHOLD_FROM_PRIVATE_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_GOVERNMENT_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_BUSINESS_PROFIT	INCOME_OF_HOUSEHOLD_FROM_SALE_OF_ASSET	INCOME_OF_HOUSEHOLD_FROM_GAMBLING
17876597	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Balanced households with no Seniors	Agricultural Labourers	Households of some literates	Balanced	4 Members	5500	5500	5500	0	0	0	0	0	0	0	0	0	0	0
46941690	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Grown-up - dominant	Support Staff	Matriculates majority household	Male Majority	3 Members	16000	16000	8000	8000	0	0	0	0	0	0	0	0	0	0
89797713	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Female Majority	3 Members	7500	7500	7500	0	0	0	0	0	0	0	0	0	0	0
81517042	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Grown-up - dominant	Small/Marginal Farmers	Matriculates minority household	Male Dominated	5 Members	6000	6000	6000	0	0	0	0	0	0	0	0	0	0	0
20732540	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Grown-up - dominant	Home-based Workers	Matriculates minority household	Female Majority	5 Members	5800	5800	5800	0	0	0	0	0	0	0	0	0	0	0
48952662	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Youngsters - dominant	Small/Marginal Farmers	Graduates majority household	Female Majority	5 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96270261	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Balanced households with no Seniors	Agricultural Labourers	Households of some literates	Balanced	4 Members	4800	4800	4800	0	0	0	0	0	0	0	0	0	0	0
73951751	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Balanced households with no Seniors	Wage Labourers	Matriculates minority household	Balanced	4 Members	9000	9000	8500	500	0	0	0	0	0	0	0	0	0	0
77253702	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Balanced households with no Seniors	Small/Marginal Farmers	Matriculates majority household	Balanced	4 Members	800	800	800	0	0	0	0	0	0	0	0	0	0	0
28335676	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Grown-up - dominant	Agricultural Labourers	Households of some literates	Male Majority	5 Members	9300	9300	8800	500	0	0	0	0	0	0	0	0	0	0
85797593	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Balanced households with no Seniors	Small/Marginal Farmers	Households of all literates	Male Dominated	4 Members	18000	18000	18000	0	0	0	0	0	0	0	0	0	0	0
64875652	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Other households of the Young	White-collar Clerical Employees	Graduates majority household	Female Majority	5 Members	20000	20000	20000	0	0	0	0	0	0	0	0	0	0	0
89021983	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Youngsters - dominant	Agricultural Labourers	Households of some literates	Male Dominated	5 Members	9600	9600	9600	0	0	0	0	0	0	0	0	0	0	0
15495228	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Youngsters - dominant	Small/Marginal Farmers	Graduates majority household	Male Majority	5 Members	24100	24100	23600	500	0	0	0	0	0	0	0	0	0	0
49878796	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Youngsters - dominant	Self-employed Entrepreneurs	Households of some literates	Male Majority	5 Members	7600	7600	7600	0	0	0	0	0	0	0	0	0	0	0
16077441	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Female Majority	3 Members	4500	4500	4500	0	0	0	0	0	0	0	0	0	0	0
16769850	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Grown-up - dominant	Agricultural Labourers	Households of all illiterates	Male Majority	3 Members	5200	5200	5200	0	0	0	0	0	0	0	0	0	0	0
40948808	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Balanced households with no Seniors	Business & Salaried Employees	Graduates majority household	Balanced	4 Members	8800	8800	8800	0	0	0	0	0	0	0	0	0	0	0
14914509	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Grown-up - dominant	Agricultural Labourers	Households of all illiterates	Male Majority	5 Members	7800	7800	7800	0	0	0	0	0	0	0	0	0	0	0
24693756	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Youngsters - dominant	Small/Marginal Farmers	Households of some literates	Male Majority	5 Members	11000	11000	11000	0	0	0	0	0	0	0	0	0	0	0
48539207	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Balanced households with no Seniors	Agricultural Labourers	Households of all illiterates	Female Dominated	4 Members	6200	6200	6200	0	0	0	0	0	0	0	0	0	0	0
10509936	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Grown-up - dominant	Small/Marginal Farmers	Households of some literates	Balanced	4 Members	6000	6000	6000	0	0	0	0	0	0	0	0	0	0	0
21361242	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Balanced households with no Seniors	Agricultural Labourers	Households of all illiterates	Female Dominated	4 Members	5000	5000	5000	0	0	0	0	0	0	0	0	0	0	0
32854393	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Grown-up - dominant	Agricultural Labourers	Households of all illiterates	Male Majority	3 Members	6400	6400	6400	0	0	0	0	0	0	0	0	0	0	0
11246470	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Balanced households with no Seniors	Small/Marginal Farmers	Households of some literates	Male Dominated	4 Members	3800	2800	2800	0	0	0	1000	0	1000	0	0	0	0	0
78051713	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Other households of the Young	Small/Marginal Farmers	Households of all literates	Female Majority	3 Members	6200	6200	6200	0	0	0	0	0	0	0	0	0	0	0
19981059	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Balanced households with no Seniors	Small/Marginal Farmers	All Matriculates household	Male Dominated	4 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18748948	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Youngsters - dominant	Small/Marginal Farmers	Graduates minority household	Balanced	6 Members	10500	6500	6500	0	0	0	4000	0	4000	0	0	0	0	0
50347572	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Youngsters - dominant	Home-based Workers	Households of some literates	Male Dominated	5 Members	16700	16700	16700	0	0	0	0	0	0	0	0	0	0	0
25212043	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Grown-up - dominant	Small/Marginal Farmers	Graduates minority household	Balanced	6 Members	12500	12500	12000	500	0	0	0	0	0	0	0	0	0	0
56337414	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Balanced households with no Seniors	Small/Marginal Farmers	Households of some literates	Male Dominated	4 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57708966	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Youngsters - dominant	Self-employed Entrepreneurs	Graduates majority household	Female Majority	5 Members	6200	6200	6200	0	0	0	0	0	0	0	0	0	0	0
93954495	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Balanced households with no Seniors	Support Staff	Households of some literates	Male Dominated	4 Members	5000	5000	5000	0	0	0	0	0	0	0	0	0	0	0
63713243	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Balanced households with no Seniors	Agricultural Labourers	Households of all illiterates	Balanced	4 Members	4800	4800	4800	0	0	0	0	0	0	0	0	0	0	0
10479571	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Balanced households with no Seniors	Small/Marginal Farmers	Matriculates majority household	Male Dominated	4 Members	1500	1500	1500	0	0	0	0	0	0	0	0	0	0	0
64652740	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Grown-up - dominant	Agricultural Labourers	Households of all illiterates	Balanced	4 Members	7300	7300	7300	0	0	0	0	0	0	0	0	0	0	0
88592621	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Grown-up - dominant	Small/Marginal Farmers	Graduates minority household	Male Dominated	4 Members	6000	6000	6000	0	0	0	0	0	0	0	0	0	0	0
29400520	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Grown-up - dominant	Agricultural Labourers	Households of all illiterates	Balanced	4 Members	5800	5800	5800	0	0	0	0	0	0	0	0	0	0	0
31853891	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Youngsters - dominant	Small/Marginal Farmers	Graduates majority household	Female Majority	5 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15536490	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Youngsters - dominant	Support Staff	Graduates majority household	Male Dominated	5 Members	10000	10000	10000	0	0	0	0	0	0	0	0	0	0	0
78923660	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Grown-up - dominant	Support Staff	Households of some literates	Male Majority	3 Members	5000	5000	5000	0	0	0	0	0	0	0	0	0	0	0
24158372	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Oct 2016	Aug 2016	Accepted	No Failure	N	4595.991318	4595.991318	4595.991318	1.075922	1.075922	1.075922	Balanced households with no Seniors	Small/Marginal Farmers	Graduates majority household	Balanced	4 Members	5500	5500	5500	0	0	0	0	0	0	0	0	0	0	0
