HH_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	MONTH	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	HH_WEIGHT_MS	HH_WEIGHT_FOR_COUNTRY_MS	HH_WEIGHT_FOR_STATE_MS	HH_NON_RESPONSE_MS	HH_NON_RESPONSE_FOR_COUNTRY_MS	HH_NON_RESPONSE_FOR_STATE_MS	AGE_GROUP	OCCUPATION_GROUP	EDUCATION_GROUP	GENDER_GROUP	SIZE_GROUP	TOTAL_INCOME	INCOME_OF_ALL_MEMBERS_FROM_ALL_SOURCES	INCOME_OF_ALL_MEMBERS_FROM_WAGES	INCOME_OF_ALL_MEMBERS_FROM_PENSION	INCOME_OF_ALL_MEMBERS_FROM_DIVIDEND	INCOME_OF_ALL_MEMBERS_FROM_INTEREST	INCOME_OF_HOUSEHOLD_FROM_ALL_SOURCES	INCOME_OF_HOUSEHOLD_FROM_RENT	INCOME_OF_HOUSEHOLD_FROM_SELF_PRODUCTION	INCOME_OF_HOUSEHOLD_FROM_PRIVATE_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_GOVERNMENT_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_BUSINESS_PROFIT	INCOME_OF_HOUSEHOLD_FROM_SALE_OF_ASSET	INCOME_OF_HOUSEHOLD_FROM_GAMBLING
17876597	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Balanced households with no Seniors	Agricultural Labourers	Households of all literates	Balanced	4 Members	9000	9000	9000	0	0	0	0	0	0	0	0	0	0	0
46941690	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Grown-up - dominant	Support Staff	Matriculates majority household	Male Majority	3 Members	18000	18000	8000	10000	0	0	0	0	0	0	0	0	0	0
89797713	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Youngsters - dominant	Self-employed Entrepreneurs	Households of all literates	Female Majority	3 Members	9600	9600	9600	0	0	0	0	0	0	0	0	0	0	0
81517042	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Grown-up - dominant	Small/Marginal Farmers	Matriculates minority household	Male Dominated	5 Members	15800	0	0	0	0	0	15800	0	15800	0	0	0	0	0
20732540	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Grown-up - dominant	Wage Labourers	Matriculates minority household	Female Majority	5 Members	9700	9700	9700	0	0	0	0	0	0	0	0	0	0	0
48952662	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Youngsters - dominant	Small/Marginal Farmers	Graduates majority household	Female Majority	5 Members	12000	0	0	0	0	0	12000	0	12000	0	0	0	0	0
96270261	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Balanced households with no Seniors	Agricultural Labourers	Households of all literates	Balanced	4 Members	8500	8500	8500	0	0	0	0	0	0	0	0	0	0	0
73951751	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Grown-up - dominant	Wage Labourers	Matriculates majority household	Balanced	4 Members	12400	12400	12400	0	0	0	0	0	0	0	0	0	0	0
77253702	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Balanced households with no Seniors	Agricultural Labourers	Matriculates majority household	Balanced	4 Members	7800	7800	7800	0	0	0	0	0	0	0	0	0	0	0
28335676	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Grown-up - dominant	Support Staff	Households of some literates	Male Majority	5 Members	12500	6000	6000	0	0	0	6500	0	6500	0	0	0	0	0
85797593	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Grown-up - dominant	Small/Marginal Farmers	Households of some literates	Male Dominated	4 Members	13500	0	0	0	0	0	13500	0	13500	0	0	0	0	0
64875652	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Youngsters - dominant	White-collar Professional Employees	Graduates majority household	Female Majority	5 Members	22000	22000	22000	0	0	0	0	0	0	0	0	0	0	0
89021983	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Youngsters - dominant	Small/Marginal Farmers	Households of all illiterates	Male Dominated	5 Members	11700	5200	5200	0	0	0	6500	0	6500	0	0	0	0	0
15495228	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Grown-up - dominant	Qualified Self-employed Professionals	Graduates majority household	Male Majority	5 Members	18200	13400	13400	0	0	0	4800	0	4800	0	0	0	0	0
49878796	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Youngsters - dominant	Self-employed Entrepreneurs	Households of all literates	Male Majority	5 Members	13700	10200	10200	0	0	0	3500	0	3500	0	0	0	0	0
16077441	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Female Majority	3 Members	13000	7500	7500	0	0	0	5500	0	5500	0	0	0	0	0
16769850	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Grown-up - dominant	Small/Marginal Farmers	Households of all illiterates	Male Majority	3 Members	6500	0	0	0	0	0	6500	0	6500	0	0	0	0	0
40948808	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Balanced households with no Seniors	Qualified Self-employed Professionals	Graduates majority household	Balanced	4 Members	16000	10500	10500	0	0	0	5500	0	5500	0	0	0	0	0
14914509	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Youngsters - dominant	Agricultural Labourers	Households of some literates	Male Majority	5 Members	14080	14080	14080	0	0	0	0	0	0	0	0	0	0	0
24693756	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Balanced households with no Seniors	Small/Marginal Farmers	Households of all literates	Male Dominated	4 Members	9400	5200	5200	0	0	0	4200	0	4200	0	0	0	0	0
48539207	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Balanced households with no Seniors	Agricultural Labourers	Households of some literates	Female Dominated	4 Members	8800	8800	8800	0	0	0	0	0	0	0	0	0	0	0
10509936	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Grown-up - dominant	Small/Marginal Farmers	Matriculates minority household	Balanced	4 Members	8500	0	0	0	0	0	8500	0	8500	0	0	0	0	0
21361242	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Balanced households with no Seniors	Agricultural Labourers	Households of all illiterates	Female Dominated	4 Members	6800	6800	6800	0	0	0	0	0	0	0	0	0	0	0
32854393	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Grown-up - dominant	Agricultural Labourers	Households of all illiterates	Male Majority	3 Members	7600	7600	7600	0	0	0	0	0	0	0	0	0	0	0
11246470	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Balanced households with no Seniors	Agricultural Labourers	Households of some literates	Male Dominated	4 Members	8400	8400	8400	0	0	0	0	0	0	0	0	0	0	0
78051713	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Other households of the Young	Small/Marginal Farmers	Households of all literates	Female Majority	3 Members	5800	0	0	0	0	0	5800	0	5800	0	0	0	0	0
19981059	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Balanced households with no Seniors	Small/Marginal Farmers	All Matriculates household	Male Dominated	4 Members	5600	0	0	0	0	0	5600	0	5600	0	0	0	0	0
18748948	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Youngsters - dominant	Small/Marginal Farmers	Graduates minority household	Male Majority	5 Members	15000	0	0	0	0	0	15000	0	15000	0	0	0	0	0
50347572	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Youngsters - dominant	Wage Labourers	Matriculates majority household	Male Dominated	5 Members	14300	14300	14300	0	0	0	0	0	0	0	0	0	0	0
25212043	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Grown-up - dominant	Small/Marginal Farmers	Graduates minority household	Balanced	6 Members	8000	0	0	0	0	0	8000	0	8000	0	0	0	0	0
56337414	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Balanced households with no Seniors	Agricultural Labourers	Households of all literates	Male Dominated	4 Members	7500	7500	7500	0	0	0	0	0	0	0	0	0	0	0
57708966	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Youngsters - dominant	Self-employed Entrepreneurs	Graduates majority household	Female Majority	5 Members	16600	8800	8800	0	0	0	7800	0	7800	0	0	0	0	0
93954495	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Balanced households with no Seniors	Support Staff	Households of some literates	Male Dominated	4 Members	11200	6000	6000	0	0	0	5200	0	5200	0	0	0	0	0
63713243	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Balanced households with no Seniors	Agricultural Labourers	Households of all illiterates	Balanced	4 Members	6500	6500	6500	0	0	0	0	0	0	0	0	0	0	0
10479571	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Balanced households with no Seniors	Agricultural Labourers	Matriculates majority household	Male Dominated	4 Members	6300	6300	6300	0	0	0	0	0	0	0	0	0	0	0
64652740	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Grown-up - dominant	Agricultural Labourers	Households of some literates	Balanced	4 Members	9900	9900	9900	0	0	0	0	0	0	0	0	0	0	0
88592621	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Grown-up - dominant	Small/Marginal Farmers	Graduates minority household	Male Dominated	4 Members	9500	0	0	0	0	0	9500	0	9500	0	0	0	0	0
29400520	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Grown-up - dominant	Agricultural Labourers	Households of some literates	Balanced	4 Members	5800	5800	5800	0	0	0	0	0	0	0	0	0	0	0
31853891	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Youngsters - dominant	Small/Marginal Farmers	Graduates majority household	Female Majority	5 Members	9000	9000	9000	0	0	0	0	0	0	0	0	0	0	0
15536490	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Youngsters - dominant	White-collar Clerical Employees	Graduates majority household	Male Dominated	5 Members	15000	15000	15000	0	0	0	0	0	0	0	0	0	0	0
78923660	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Grown-up - dominant	Support Staff	Households of some literates	Male Majority	3 Members	6000	6000	6000	0	0	0	0	0	0	0	0	0	0	0
24158372	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2017	Mar 2017	Accepted	No Failure	N	4649.063376	4649.063376	4649.063376	1.031185	1.031185	1.031185	Balanced households with no Seniors	White-collar Clerical Employees	Graduates majority household	Balanced	4 Members	7500	7500	7500	0	0	0	0	0	0	0	0	0	0	0
