HH_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	MONTH	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	HH_WEIGHT_MS	HH_WEIGHT_FOR_COUNTRY_MS	HH_WEIGHT_FOR_STATE_MS	HH_NON_RESPONSE_MS	HH_NON_RESPONSE_FOR_COUNTRY_MS	HH_NON_RESPONSE_FOR_STATE_MS	AGE_GROUP	OCCUPATION_GROUP	EDUCATION_GROUP	GENDER_GROUP	SIZE_GROUP	TOTAL_INCOME	INCOME_OF_ALL_MEMBERS_FROM_ALL_SOURCES	INCOME_OF_ALL_MEMBERS_FROM_WAGES	INCOME_OF_ALL_MEMBERS_FROM_PENSION	INCOME_OF_ALL_MEMBERS_FROM_DIVIDEND	INCOME_OF_ALL_MEMBERS_FROM_INTEREST	INCOME_OF_HOUSEHOLD_FROM_ALL_SOURCES	INCOME_OF_HOUSEHOLD_FROM_RENT	INCOME_OF_HOUSEHOLD_FROM_SELF_PRODUCTION	INCOME_OF_HOUSEHOLD_FROM_PRIVATE_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_GOVERNMENT_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_BUSINESS_PROFIT	INCOME_OF_HOUSEHOLD_FROM_SALE_OF_ASSET	INCOME_OF_HOUSEHOLD_FROM_GAMBLING
46941690	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Feb 2016	Oct 2015	Non-Response	Could not be executed	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
89797713	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Feb 2016	Oct 2015	Non-Response	Not accepted	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
81517042	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Feb 2016	Oct 2015	Non-Response	Not accepted	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
20732540	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Feb 2016	Oct 2015	Non-Response	Not accepted	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
48952662	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Feb 2016	Oct 2015	Non-Response	Not accepted	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
96270261	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Feb 2016	Oct 2015	Non-Response	Not accepted	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
73951751	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Feb 2016	Oct 2015	Non-Response	Not accepted	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
77253702	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Feb 2016	Oct 2015	Non-Response	Locked	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
28335676	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Feb 2016	Oct 2015	Non-Response	Could not be executed	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
85797593	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Agricultural Labourers	Households of all literates	Balanced	2 Members	7800	7800	7800	0	0	0	0	0	0	0	0	0	0	0
64875652	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	White-collar Professional Employees	Graduates majority household	Female Majority	3 Members	20000	20000	20000	0	0	0	0	0	0	0	0	0	0	0
89021983	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Youngsters - dominant	Agricultural Labourers	Households of all literates	Male Dominated	5 Members	12600	12600	12600	0	0	0	0	0	0	0	0	0	0	0
15495228	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Balanced households with no Seniors	Agricultural Labourers	Households of all literates	Balanced	2 Members	6600	6600	6600	0	0	0	0	0	0	0	0	0	0	0
49878796	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Agricultural Labourers	Households of all literates	Male Majority	3 Members	9400	9400	9400	0	0	0	0	0	0	0	0	0	0	0
16077441	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Agricultural Labourers	Households of all literates	Balanced	2 Members	5900	5900	5900	0	0	0	0	0	0	0	0	0	0	0
16769850	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Agricultural Labourers	Households of all literates	Balanced	2 Members	8000	8000	8000	0	0	0	0	0	0	0	0	0	0	0
40948808	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Qualified Self-employed Professionals	Graduates majority household	Balanced	2 Members	15000	15000	15000	0	0	0	0	0	0	0	0	0	0	0
14914509	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Agricultural Labourers	Households of all illiterates	Balanced	2 Members	5500	5500	5500	0	0	0	0	0	0	0	0	0	0	0
24693756	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Agricultural Labourers	Households of some literates	Balanced	2 Members	3700	3500	3500	0	0	0	200	0	0	0	200	0	0	0
48539207	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Agricultural Labourers	Households of some literates	Balanced	2 Members	5620	5500	5500	0	0	0	120	0	0	0	120	0	0	0
10509936	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Agricultural Labourers	Households of all illiterates	Balanced	2 Members	5620	5500	5500	0	0	0	120	0	0	0	120	0	0	0
21361242	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Agricultural Labourers	Households of all illiterates	Balanced	2 Members	6120	6000	6000	0	0	0	120	0	0	0	120	0	0	0
32854393	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Agricultural Labourers	Households of all illiterates	Balanced	2 Members	6120	6000	6000	0	0	0	120	0	0	0	120	0	0	0
11246470	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Agricultural Labourers	Households of all illiterates	Balanced	2 Members	5120	5000	5000	0	0	0	120	0	0	0	120	0	0	0
78051713	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Balanced households with no Seniors	Agricultural Labourers	Households of all illiterates	Balanced	2 Members	5120	5000	5000	0	0	0	120	0	0	0	120	0	0	0
19981059	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Balanced households with no Seniors	Agricultural Labourers	All Matriculates household	Male Dominated	4 Members	4120	4000	4000	0	0	0	120	0	0	0	120	0	0	0
18748948	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Youngsters - dominant	Agricultural Labourers	Graduates minority household	Balanced	6 Members	8120	8000	8000	0	0	0	120	0	0	0	120	0	0	0
50347572	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Youngsters - dominant	Agricultural Labourers	Households of all illiterates	Male Dominated	5 Members	15620	15500	15500	0	0	0	120	0	0	0	120	0	0	0
25212043	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Others households of Grown-ups	Agricultural Labourers	Households of all illiterates	Female Majority	6 Members	8120	8000	7000	1000	0	0	120	0	0	0	120	0	0	0
56337414	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Agricultural Labourers	Households of some literates	Male Majority	3 Members	8120	8000	8000	0	0	0	120	0	0	0	120	0	0	0
57708966	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Youngsters - dominant	Self-employed Entrepreneurs	Graduates majority household	Female Majority	5 Members	7620	7500	7500	0	0	0	120	0	0	0	120	0	0	0
93954495	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Youngsters - dominant	Agricultural Labourers	Households of all illiterates	Male Majority	5 Members	12620	12500	12500	0	0	0	120	0	0	0	120	0	0	0
63713243	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Others households of Grown-ups	Agricultural Labourers	Households of all illiterates	Balanced	2 Members	2620	2500	2000	500	0	0	120	0	0	0	120	0	0	0
10479571	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Feb 2016	Oct 2015	Non-Response	Not accepted	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
64652740	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Agricultural Labourers	Households of all literates	Only Males	1 Member	5200	5200	5200	0	0	0	0	0	0	0	0	0	0	0
88592621	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Feb 2016	Oct 2015	Non-Response	Not accepted	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
29400520	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Agricultural Labourers	Households of all literates	Balanced	2 Members	6400	6400	6400	0	0	0	0	0	0	0	0	0	0	0
31853891	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Feb 2016	Oct 2015	Non-Response	Not accepted	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
15536490	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Agricultural Labourers	Graduates majority household	Balanced	2 Members	8000	8000	8000	0	0	0	0	0	0	0	0	0	0	0
78923660	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Balanced households with no Seniors	Agricultural Labourers	Households of all literates	Balanced	2 Members	7000	7000	7000	0	0	0	0	0	0	0	0	0	0	0
24158372	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Feb 2016	Oct 2015	Accepted	No Failure	4520.719582	4520.719582	4520.719582	1.167059	1.167059	1.167059	Grown-up - dominant	Entrepreneurs	Graduates majority household	Balanced	2 Members	10500	0	0	0	0	0	10500	0	0	0	0	10500	0	0
