HH_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	MONTH	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	HH_WEIGHT_MS	HH_WEIGHT_FOR_COUNTRY_MS	HH_WEIGHT_FOR_STATE_MS	HH_NON_RESPONSE_MS	HH_NON_RESPONSE_FOR_COUNTRY_MS	HH_NON_RESPONSE_FOR_STATE_MS	AGE_GROUP	OCCUPATION_GROUP	EDUCATION_GROUP	GENDER_GROUP	SIZE_GROUP	TOTAL_INCOME	INCOME_OF_ALL_MEMBERS_FROM_ALL_SOURCES	INCOME_OF_ALL_MEMBERS_FROM_WAGES	INCOME_OF_ALL_MEMBERS_FROM_PENSION	INCOME_OF_ALL_MEMBERS_FROM_DIVIDEND	INCOME_OF_ALL_MEMBERS_FROM_INTEREST	INCOME_OF_HOUSEHOLD_FROM_ALL_SOURCES	INCOME_OF_HOUSEHOLD_FROM_RENT	INCOME_OF_HOUSEHOLD_FROM_SELF_PRODUCTION	INCOME_OF_HOUSEHOLD_FROM_PRIVATE_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_GOVERNMENT_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_BUSINESS_PROFIT	INCOME_OF_HOUSEHOLD_FROM_SALE_OF_ASSET	INCOME_OF_HOUSEHOLD_FROM_GAMBLING
46941690	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Retired/Aged	Matriculates majority household	Balanced	2 Members	24000	24000	0	24000	0	0	0	0	0	0	0	0	0	0
89797713	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Agricultural Labourers	Households of all literates	Balanced	2 Members	6000	6000	6000	0	0	0	0	0	0	0	0	0	0	0
81517042	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	Matriculates minority household	Male Majority	3 Members	1000	1000	0	1000	0	0	0	0	0	0	0	0	0	0
20732540	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Wage Labourers	Matriculates majority household	Balanced	2 Members	6000	6000	6000	0	0	0	0	0	0	0	0	0	0	0
48952662	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Youngsters - dominant	Organised Farmers	Graduates majority household	Female Majority	5 Members	15000	0	0	0	0	0	15000	0	0	0	0	15000	0	0
96270261	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	Households of some literates	Balanced	2 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73951751	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	Matriculates minority household	Balanced	4 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77253702	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	Matriculates majority household	Balanced	2 Members	6300	6300	6300	0	0	0	0	0	0	0	0	0	0	0
28335676	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	Households of some literates	Balanced	2 Members	6400	6400	6400	0	0	0	0	0	0	0	0	0	0	0
85797593	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	Households of all illiterates	Balanced	2 Members	4400	4400	4400	0	0	0	0	0	0	0	0	0	0	0
64875652	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Youngsters - dominant	White-collar Clerical Employees	Graduates majority household	Female Majority	5 Members	12000	12000	12000	0	0	0	0	0	0	0	0	0	0	0
89021983	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Youngsters - dominant	Small/Marginal Farmers	Households of all illiterates	Male Dominated	5 Members	14000	14000	14000	0	0	0	0	0	0	0	0	0	0	0
15495228	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Youngsters - dominant	Small/Marginal Farmers	Graduates majority household	Male Majority	5 Members	14000	14000	13500	500	0	0	0	0	0	0	0	0	0	0
49878796	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	Households of some literates	Male Majority	3 Members	2000	2000	2000	0	0	0	0	0	0	0	0	0	0	0
16077441	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Balanced	2 Members	4500	4500	4500	0	0	0	0	0	0	0	0	0	0	0
16769850	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	Households of all illiterates	Balanced	2 Members	26000	26000	26000	0	0	0	0	0	0	0	0	0	0	0
40948808	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Balanced households with no Seniors	Qualified Self-employed Professionals	Graduates majority household	Balanced	4 Members	9500	9500	9500	0	0	0	0	0	0	0	0	0	0	0
14914509	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Agricultural Labourers	Households of all illiterates	Balanced	2 Members	1500	1500	1500	0	0	0	0	0	0	0	0	0	0	0
24693756	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2016	Mar 2016	Accepted	No Failure	Y	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	Households of all illiterates	Male Majority	3 Members	5000	5000	5000	0	0	0	0	0	0	0	0	0	0	0
48539207	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2016	Mar 2016	Accepted	No Failure	Y	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	All Matriculates household	Female Majority	3 Members	2500	2500	2500	0	0	0	0	0	0	0	0	0	0	0
10509936	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Agricultural Labourers	Households of all illiterates	Balanced	2 Members	3000	3000	3000	0	0	0	0	0	0	0	0	0	0	0
21361242	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	Households of all illiterates	Balanced	2 Members	4000	4000	4000	0	0	0	0	0	0	0	0	0	0	0
32854393	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Agricultural Labourers	Households of all illiterates	Balanced	2 Members	1800	1800	1800	0	0	0	0	0	0	0	0	0	0	0
11246470	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	Households of all illiterates	Balanced	2 Members	3400	3000	3000	0	0	0	400	0	400	0	0	0	0	0
78051713	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Balanced households with no Seniors	Agricultural Labourers	Households of all illiterates	Balanced	2 Members	7050	6950	6950	0	0	0	100	0	0	0	100	0	0	0
19981059	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Balanced households with no Seniors	Small/Marginal Farmers	All Matriculates household	Male Dominated	4 Members	2000	2000	2000	0	0	0	0	0	0	0	0	0	0	0
18748948	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Youngsters - dominant	Small/Marginal Farmers	Graduates minority household	Balanced	6 Members	20000	15000	15000	0	0	0	5000	0	5000	0	0	0	0	0
50347572	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Youngsters - dominant	Agricultural Labourers	Households of all illiterates	Male Dominated	5 Members	3100	3100	3100	0	0	0	0	0	0	0	0	0	0	0
25212043	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Others households of Grown-ups	Small/Marginal Farmers	Households of all illiterates	Female Majority	6 Members	7000	7000	6500	500	0	0	0	0	0	0	0	0	0	0
56337414	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2016	Mar 2016	Accepted	No Failure	Y	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	Households of all illiterates	Male Majority	3 Members	4000	4000	4000	0	0	0	0	0	0	0	0	0	0	0
57708966	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Youngsters - dominant	Self-employed Entrepreneurs	Graduates majority household	Female Majority	5 Members	8000	8000	8000	0	0	0	0	0	0	0	0	0	0	0
93954495	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2016	Mar 2016	Non-Response	Could not be executed	Data Not Available	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
63713243	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Others households of Grown-ups	Agricultural Labourers	Households of all illiterates	Balanced	2 Members	1700	1700	1200	500	0	0	0	0	0	0	0	0	0	0
10479571	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2016	Mar 2016	Non-Response	Not accepted	Data Not Available	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
64652740	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	Households of all illiterates	Balanced	4 Members	3500	3500	3500	0	0	0	0	0	0	0	0	0	0	0
88592621	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2016	Mar 2016	Non-Response	Not accepted	Data Not Available	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
29400520	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	Households of all illiterates	Balanced	4 Members	8000	8000	8000	0	0	0	0	0	0	0	0	0	0	0
31853891	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	Graduates majority household	Male Majority	3 Members	12000	12000	12000	0	0	0	0	0	0	0	0	0	0	0
15536490	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Youngsters - dominant	Self-employed Entrepreneurs	Graduates majority household	Male Dominated	5 Members	9500	9500	9500	0	0	0	0	0	0	0	0	0	0	0
78923660	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Industrial Workers	Households of all illiterates	Male Majority	3 Members	11000	11000	11000	0	0	0	0	0	0	0	0	0	0	0
24158372	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jun 2016	Mar 2016	Accepted	No Failure	N	4558.073574	4558.073574	4558.073574	1.094923	1.094923	1.094923	Grown-up - dominant	Small/Marginal Farmers	Graduates majority household	Male Majority	3 Members	12000	12000	12000	0	0	0	0	0	0	0	0	0	0	0
